ORDERNUMBER;ORDERDATE;PRODUCTCODE;QUANTITYORDERED;PRICEEACH;PRODUCTLINE;CUSTOMERNUMBER;CUSTOMERNAME;CITY;STATE;POSTALCODE;COUNTRY;FIRSTNAME;LASTNAME;EMAIL;OFFICECODE;CITY_1;STATE_1;COUNTRY_1;POSTALCODE_1;TERRITORY
10368; 2021.01.19;S24_3191;46;83,04;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10368; 2021.01.19;S24_3432;20;93,16;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10368; 2021.01.19;S24_3969;46;36,52;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S12_1108;32;178,71;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S12_4473;49;104,28;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S18_2238;25;160,46;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S24_1444;25;53,75;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S24_2300;20;126,51;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S24_2840;45;35,01;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S24_4048;28;95,81;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S32_1268;26;82,83;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S32_2509;20;44,37;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S32_3207;30;53,44;Trains;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S50_1392;48;97,23;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10371; 2021.01.23;S700_2824;34;83,95;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S12_1108;34;166,24;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S12_3148;37;145,04;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S12_3891;34;143,61;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S12_4473;32;103,1;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S18_2238;25;160,46;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S18_3320;50;84,33;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S18_4600;39;115,03;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S18_4668;39;46,29;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S24_2300;20;120,12;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S24_4258;33;97,39;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S32_1268;26;85,72;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S32_3522;48;57,53;Trucks and Buses;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10382; 2021.02.17;S700_2824;34;101,15;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10385; 2021.02.28;S24_3816;37;78,83;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10385; 2021.02.28;S700_1138;25;62;Ships;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S18_1129;36;117,48;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S18_1984;34;132,29;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S18_2325;31;102,98;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S18_2795;26;162;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S18_3278;40;75,59;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S18_3482;50;135,23;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S18_3782;36;54,09;Motorcycles;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S18_4721;49;122,02;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S24_2360;35;67,87;Motorcycles;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S24_2972;37;35,87;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S24_3371;46;51,43;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S24_3856;45;134,81;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S24_4620;30;66,29;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S32_2206;41;39,02;Motorcycles;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S32_4485;45;101,03;Motorcycles;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10390; 2021.03.04;S50_4713;22;81,36;Motorcycles;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10396; 2021.03.23;S12_3891;33;155,72;Classic Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10396; 2021.03.23;S18_3140;33;129,76;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10396; 2021.03.23;S18_3259;24;91,76;Trains;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10396; 2021.03.23;S18_4522;45;83,38;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10396; 2021.03.23;S24_2011;49;100,77;Ships;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10396; 2021.03.23;S24_3151;27;77;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10396; 2021.03.23;S24_3816;37;77,99;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10396; 2021.03.23;S700_1138;39;62;Ships;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10421; 2021.05.29;S18_2795;35;167,06;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10421; 2021.05.29;S24_2022;40;44,8;Vintage Cars;124;Mini Gifts Distributors Ltd.;San Rafael;CA;97562;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10111; 2019.03.25;S18_1342;33;87,33;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10111; 2019.03.25;S18_1367;48;48,52;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10111; 2019.03.25;S18_2957;28;53,09;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10111; 2019.03.25;S18_3136;43;94,25;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10111; 2019.03.25;S18_3320;39;91,27;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10111; 2019.03.25;S24_4258;26;85,7;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10201; 2019.12.01;S10_1678;22;82,3;Motorcycles;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10201; 2019.12.01;S10_2016;24;116,56;Motorcycles;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10201; 2019.12.01;S10_4698;49;191,72;Motorcycles;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10201; 2019.12.01;S12_2823;25;126,52;Motorcycles;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10201; 2019.12.01;S18_2625;30;48,46;Motorcycles;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10201; 2019.12.01;S24_1578;39;93,54;Motorcycles;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10201; 2019.12.01;S24_2000;25;66,27;Motorcycles;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10333; 2020.11.18;S10_1949;26;188,58;Classic Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10333; 2020.11.18;S12_1666;33;121,64;Trucks and Buses;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10333; 2020.11.18;S18_1097;29;110,84;Trucks and Buses;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10333; 2020.11.18;S18_2949;31;95,23;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10333; 2020.11.18;S18_3320;46;95,24;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10333; 2020.11.18;S18_4668;24;42,26;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10333; 2020.11.18;S24_4258;39;95,44;Vintage Cars;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10333; 2020.11.18;S32_3522;33;62,05;Trucks and Buses;129;Mini Wheels Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S10_1949;37;186,44;Classic Cars;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S10_4962;26;131,49;Classic Cars;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S12_1666;38;118,9;Trucks and Buses;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S18_1097;32;95,67;Trucks and Buses;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S18_2432;46;51,05;Trucks and Buses;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S18_4600;40;100,5;Trucks and Buses;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S18_4668;29;40,25;Vintage Cars;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S24_2300;47;118,84;Trucks and Buses;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S32_1268;26;87,64;Trucks and Buses;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S32_3522;28;62,05;Trucks and Buses;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10140; 2019.07.24;S700_2824;36;101,15;Classic Cars;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S10_1678;36;94,74;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S10_2016;27;97,53;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S10_4698;20;160,74;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S18_2581;21;75,19;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S18_2625;46;49,06;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S24_1578;50;103,68;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S24_1785;49;93,01;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S24_2000;29;72,36;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S24_3949;27;57,32;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S24_4278;48;68,1;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S32_1374;28;89,9;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S32_4289;31;57,78;Vintage Cars;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S50_1341;48;39,71;Vintage Cars;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S700_1691;28;91,34;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S700_2466;31;87,75;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S700_2834;36;94,92;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S700_3167;48;72;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10168; 2019.10.28;S700_4002;39;67,37;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10317; 2020.11.02;S24_4278;35;69,55;Planes;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10362; 2021.01.05;S10_4698;22;182,04;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10362; 2021.01.05;S12_2823;22;131,04;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10362; 2021.01.05;S18_2625;23;53,91;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10362; 2021.01.05;S24_1578;50;91,29;Motorcycles;161;Technics Stores Inc.;Burlingame;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10159; 2019.10.10;S10_1678;49;81,35;Motorcycles;321;Corporate Gift Ideas Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10159; 2019.10.10;S10_2016;37;101,1;Motorcycles;321;Corporate Gift Ideas Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10159; 2019.10.10;S10_4698;22;170,42;Motorcycles;321;Corporate Gift Ideas Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10159; 2019.10.10;S12_1099;41;188,73;Classic Cars;321;Corporate Gift Ideas Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10159; 2019.10.10;S12_2823;38;131,04;Motorcycles;321;Corporate Gift Ideas Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10159; 2019.10.10;S12_3990;24;67,03;Classic Cars;321;Corporate Gift Ideas Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10159; 2019.10.10;S18_2625;42;51,48;Motorcycles;321;Corporate Gift Ideas Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10159; 2019.10.10;S18_3278;21;66,74;Classic Cars;321;Corporate Gift Ideas Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
10159; 2019.10.10;S18_3482;25;129,35;Classic Cars;321;Corporate Gift Ideas Co.;San Francisco;CA;94217;USA;Leslie;Jennings;ljennings@classicmodelcars.com;1;San Francisco;CA;USA;94080;NA
